"transaction_id","amount","user_id","hour","merchant","location","card_type","risk_score","fraud_reason","risk_level","is_fraud_flag","time","diff"
"ACA09B9F","17916.58","USER_0024","0","Netflix","Delhi","Visa","90","HIGH AMOUNT ($17,916.58 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126075554","1"
"0EAA3704","21655.03","USER_0047","3","Swiggy","Delhi","Visa","90","HIGH AMOUNT ($21,655.03 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126075554","1"
"89525965","512.31","USER_0044","3","Myntra","Kolkata","Amex","30","OFF-HOURS (hour=3:00, between 00:00-06:00)","MEDIUM","True","1772126079554","1"
"FB8E9C2D","17770.31","USER_0032","5","CasinoRoyal","Bangalore","Mastercard","100","HIGH AMOUNT ($17,770.31 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126079554","1"
"486882C5","22134.32","USER_0040","3","BigBasket","Ahmedabad","Amex","90","HIGH AMOUNT ($22,134.32 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126080554","1"
"47ABA7CC","9551.45","USER_0029","1","Netflix","Kolkata","Mastercard","90","HIGH AMOUNT ($9,551.45 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126085554","1"
"0FE1CAC8","3894.3","USER_0018","5","WireTransfer_Global","Chennai","Amex","75","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126087554","1"
"96264E12","527.54","USER_0024","5","Reliance Mart","Hyderabad","RuPay","30","OFF-HOURS (hour=5:00, between 00:00-06:00)","MEDIUM","True","1772126089554","1"
"12300B67","6700.68","USER_0040","1","WireTransfer_Global","Pune","Amex","100","HIGH AMOUNT ($6,700.68 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126095554","1"
"0BF9CA40","1513.91","USER_0050","3","BookMyShow","Delhi","Mastercard","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126095554","1"
"97D11098","4900.39","USER_0023","3","Myntra","Chennai","Amex","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126096122","1"
"E4B5BCB1","13956.37","USER_0002","2","D-Mart","Delhi","Visa","90","HIGH AMOUNT ($13,956.37 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126098554","1"
"DD7DBDC9","4416.44","USER_0020","3","CryptoExchange_BuyBit","Bangalore","Mastercard","75","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126099174","1"
"D7B4B9A5","6284.27","USER_0007","2","Swiggy","Hyderabad","Amex","90","HIGH AMOUNT ($6,284.27 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126099554","1"
"E17CC8E9","24684.01","USER_0006","5","D-Mart","Kolkata","Amex","90","HIGH AMOUNT ($24,684.01 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126099554","1"
"6FD92427","6775.43","USER_0049","2","D-Mart","Hyderabad","Visa","90","HIGH AMOUNT ($6,775.43 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126099554","1"
"75C78425","4933.53","USER_0011","4","Reliance Mart","Chennai","Mastercard","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126099554","1"
"11C69D53","17791.71","USER_0019","2","CryptoExchange_BuyBit","Jaipur","RuPay","100","HIGH AMOUNT ($17,791.71 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126103554","1"
"C4F68D12","3979.38","USER_0050","5","Zomato","Pune","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126103554","1"
"01B3E2C8","20800.97","USER_0031","0","IRCTC","Kolkata","Visa","90","HIGH AMOUNT ($20,800.97 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126103554","1"
"80297B95","16778.5","USER_0011","1","WireTransfer_Global","Chennai","Mastercard","100","HIGH AMOUNT ($16,778.50 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126105554","1"
"6C72682E","24979.3","USER_0002","5","BigBasket","Mumbai","Mastercard","90","HIGH AMOUNT ($24,979.30 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126107554","1"
"B5916834","3269.48","USER_0015","5","Zomato","Ahmedabad","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126111554","1"
"0F79F59C","5051.03","USER_0016","3","WireTransfer_Global","Ahmedabad","Mastercard","100","HIGH AMOUNT ($5,051.03 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126112554","1"
"9CC47C22","5700.04","USER_0018","4","D-Mart","Surat","RuPay","90","HIGH AMOUNT ($5,700.04 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126112554","1"
"10F537C1","10216.09","USER_0029","1","D-Mart","Hyderabad","RuPay","90","HIGH AMOUNT ($10,216.09 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126120554","1"
"24151F04","11243.48","USER_0029","0","MedPlus Pharmacy","Surat","Amex","90","HIGH AMOUNT ($11,243.48 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126120554","1"
"69DAAEC9","9281.98","USER_0006","4","Swiggy","Kolkata","Mastercard","90","HIGH AMOUNT ($9,281.98 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126122554","1"
"62C52A12","11519.19","USER_0044","4","Zomato","Mumbai","Mastercard","90","HIGH AMOUNT ($11,519.19 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126122554","1"
"979B84C6","23168.27","USER_0047","2","Reliance Mart","Surat","Visa","90","HIGH AMOUNT ($23,168.27 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126122746","1"
"8FA7ED5B","997.65","USER_0035","3","IRCTC","Hyderabad","RuPay","30","OFF-HOURS (hour=3:00, between 00:00-06:00)","MEDIUM","True","1772126122746","1"
"CE83DBC6","21016.97","USER_0006","3","Reliance Mart","Jaipur","RuPay","90","HIGH AMOUNT ($21,016.97 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126126554","1"
"21D2F657","22827.44","USER_0007","3","Swiggy","Jaipur","Amex","90","HIGH AMOUNT ($22,827.44 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126131554","1"
"EA023934","1022.15","USER_0016","4","IRCTC","Surat","RuPay","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126132554","1"
"DFD73D3C","6991.7","USER_0010","4","IRCTC","Ahmedabad","Visa","90","HIGH AMOUNT ($6,991.70 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126132554","1"
"240F4949","14591.41","USER_0002","4","Myntra","Pune","Amex","90","HIGH AMOUNT ($14,591.41 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126138554","1"
"5243C50E","20854.63","USER_0049","3","Swiggy","Bangalore","Mastercard","90","HIGH AMOUNT ($20,854.63 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126141554","1"
"1131095B","4399.3","USER_0050","5","Flipkart","Bangalore","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126143554","1"
"BECF0C8E","18722.52","USER_0033","4","BigBasket","Pune","Visa","90","HIGH AMOUNT ($18,722.52 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126143554","1"
"CB24DB4B","6030.12","USER_0024","3","D-Mart","Bangalore","Amex","90","HIGH AMOUNT ($6,030.12 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126143554","1"
"CE970084","3371.06","USER_0017","5","CasinoRoyal","Bangalore","RuPay","75","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126145554","1"
"86FD5EAD","4700.46","USER_0044","4","Amazon","Chennai","Visa","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126147554","1"
"A0033FD4","1180.85","USER_0049","5","BookMyShow","Hyderabad","Amex","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126147554","1"
"0C5F4F35","11092.31","USER_0049","5","Swiggy","Chennai","Mastercard","90","HIGH AMOUNT ($11,092.31 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126148554","1"
"1AE476A9","2054.26","USER_0025","3","Amazon","Surat","RuPay","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126150554","1"
"4F1A30D5","9439.91","USER_0018","0","Swiggy","Kolkata","Visa","90","HIGH AMOUNT ($9,439.91 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126150554","1"
"245E7FB7","3771.78","USER_0042","0","Zomato","Delhi","Visa","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126150554","1"
"0B53D804","4758.71","USER_0024","2","Zomato","Bangalore","Amex","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126154554","1"
"D2B02A49","16881.17","USER_0045","1","BigBasket","Chennai","RuPay","90","HIGH AMOUNT ($16,881.17 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126154554","1"
"D508A2F4","21433.78","USER_0031","5","BigBasket","Pune","RuPay","90","HIGH AMOUNT ($21,433.78 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126154990","1"
"2A9F61CC","1111.71","USER_0044","5","D-Mart","Bangalore","Amex","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126154990","1"
"2DB519F3","4556.93","USER_0008","2","Netflix","Mumbai","Mastercard","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126156554","1"
"6779BD94","15275.09","USER_0033","4","MedPlus Pharmacy","Delhi","Visa","90","HIGH AMOUNT ($15,275.09 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126156554","1"
"25DEFF91","4606.91","USER_0045","3","Uber","Kolkata","RuPay","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126158554","1"
"C181A879","650.28","USER_0016","2","Myntra","Delhi","RuPay","30","OFF-HOURS (hour=2:00, between 00:00-06:00)","MEDIUM","True","1772126162554","1"
"F92E1B29","23551.72","USER_0007","0","CasinoRoyal","Ahmedabad","RuPay","100","HIGH AMOUNT ($23,551.72 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126162554","1"
"7DAFAAD6","4838.03","USER_0041","5","WireTransfer_Global","Hyderabad","Amex","75","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126167554","1"
"7311DC79","23995.74","USER_0034","3","BookMyShow","Hyderabad","Mastercard","90","HIGH AMOUNT ($23,995.74 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126167554","1"
"5D63B7E3","7022.07","USER_0024","2","Zomato","Mumbai","Mastercard","90","HIGH AMOUNT ($7,022.07 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126167554","1"
"BDAD9FB3","8498.37","USER_0043","2","Flipkart","Bangalore","Amex","90","HIGH AMOUNT ($8,498.37 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126169554","1"
"799D8C7D","1164.76","USER_0034","2","Reliance Mart","Hyderabad","Mastercard","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126171554","1"
"395DE625","5335.1","USER_0018","5","Ola","Hyderabad","Amex","90","HIGH AMOUNT ($5,335.10 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126175554","1"
"D181534E","4031.35","USER_0022","4","Netflix","Surat","Amex","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126177554","1"
"453F3C86","2165.81","USER_0003","2","CryptoExchange_BuyBit","Jaipur","Visa","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126177554","1"
"7AC85D5E","21971.64","USER_0008","0","CryptoExchange_BuyBit","Surat","RuPay","100","HIGH AMOUNT ($21,971.64 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126180554","1"
"434FDE60","3758.28","USER_0010","2","CasinoRoyal","Delhi","RuPay","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126180802","1"
"CD7683B7","2181.15","USER_0036","1","Reliance Mart","Mumbai","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126180802","1"
"74FDD48D","13880.12","USER_0042","5","Amazon","Bangalore","RuPay","90","HIGH AMOUNT ($13,880.12 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126180802","1"
"974EBF28","8019.17","USER_0004","4","WireTransfer_Global","Chennai","Visa","100","HIGH AMOUNT ($8,019.17 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126184554","1"
"520BF961","5756.59","USER_0016","2","MedPlus Pharmacy","Hyderabad","Visa","90","HIGH AMOUNT ($5,756.59 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126185250","1"
"7C3E5CBE","6652.36","USER_0035","1","Flipkart","Jaipur","Amex","90","HIGH AMOUNT ($6,652.36 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126194554","1"
"11FE252A","24077.23","USER_0042","0","BookMyShow","Mumbai","Amex","90","HIGH AMOUNT ($24,077.23 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126194554","1"
"3623561A","23072.2","USER_0012","0","Netflix","Hyderabad","Visa","90","HIGH AMOUNT ($23,072.20 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126194614","1"
"73553AAE","9342.15","USER_0021","2","Netflix","Mumbai","RuPay","90","HIGH AMOUNT ($9,342.15 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126194614","1"
"557A2FFB","3027.23","USER_0017","0","BookMyShow","Mumbai","Visa","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126195554","1"
"4FA07DFE","8802.52","USER_0001","0","Reliance Mart","Surat","Amex","90","HIGH AMOUNT ($8,802.52 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126197554","1"
"02013DEC","4558.72","USER_0025","1","BigBasket","Jaipur","RuPay","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126197554","1"
"033B4F0A","15901.02","USER_0007","2","Netflix","Bangalore","Amex","90","HIGH AMOUNT ($15,901.02 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126197554","1"
"1EEB9FB0","14116.85","USER_0019","2","Reliance Mart","Jaipur","Mastercard","90","HIGH AMOUNT ($14,116.85 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126200554","1"
"23462D4D","2111.19","USER_0016","5","D-Mart","Mumbai","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126202554","1"
"BF382A47","20509.13","USER_0041","0","BookMyShow","Delhi","Mastercard","90","HIGH AMOUNT ($20,509.13 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126202554","1"
"2241452B","17758.96","USER_0017","0","Reliance Mart","Kolkata","Mastercard","90","HIGH AMOUNT ($17,758.96 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126204554","1"
"9DD2B71D","23434.51","USER_0013","5","BigBasket","Ahmedabad","Mastercard","90","HIGH AMOUNT ($23,434.51 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126206554","1"
"FCD576E7","4494.51","USER_0038","5","Amazon","Mumbai","Visa","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126206554","1"
"3724B140","24548.98","USER_0044","0","Netflix","Chennai","Amex","90","HIGH AMOUNT ($24,548.98 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126206554","1"
"061F18A1","21796.01","USER_0004","2","Myntra","Bangalore","RuPay","90","HIGH AMOUNT ($21,796.01 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126207010","1"
"536B9E42","770.22","USER_0015","0","D-Mart","Ahmedabad","Mastercard","30","OFF-HOURS (hour=0:00, between 00:00-06:00)","MEDIUM","True","1772126207010","1"
"2FF56AF0","14443.15","USER_0021","1","BigBasket","Kolkata","Mastercard","90","HIGH AMOUNT ($14,443.15 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126208554","1"
"58958B07","2340.79","USER_0009","5","Uber","Surat","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126211554","1"
"C9BCC7F3","13684.65","USER_0006","5","IRCTC","Jaipur","Visa","90","HIGH AMOUNT ($13,684.65 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126212554","1"
"FE73CE23","556.22","USER_0044","3","D-Mart","Chennai","RuPay","30","OFF-HOURS (hour=3:00, between 00:00-06:00)","MEDIUM","True","1772126212554","1"
"9FDF6E0A","14070.1","USER_0039","3","Flipkart","Ahmedabad","Mastercard","90","HIGH AMOUNT ($14,070.10 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126214554","1"
"30D30F10","4903.19","USER_0035","2","Zomato","Surat","Visa","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126214554","1"
"BCDD71A9","18389.28","USER_0001","5","IRCTC","Hyderabad","Visa","90","HIGH AMOUNT ($18,389.28 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126214554","1"
"065D4647","683.68","USER_0006","0","Ola","Surat","RuPay","30","OFF-HOURS (hour=0:00, between 00:00-06:00)","MEDIUM","True","1772126214554","1"
"227326D6","4589.75","USER_0022","1","Amazon","Chennai","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126221554","1"
"34248D01","2589.75","USER_0004","3","WireTransfer_Global","Hyderabad","Mastercard","75","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126222554","1"
"184DDCEA","23308.0","USER_0011","1","Zomato","Jaipur","Mastercard","90","HIGH AMOUNT ($23,308.00 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126222554","1"
"9B08F58F","7269.77","USER_0039","4","Myntra","Bangalore","Mastercard","90","HIGH AMOUNT ($7,269.77 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126224554","1"
"83C0B08C","2709.65","USER_0042","4","Ola","Pune","Amex","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126224554","1"
"95D28319","8342.8","USER_0001","0","CryptoExchange_BuyBit","Bangalore","Amex","100","HIGH AMOUNT ($8,342.80 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126230554","1"
"8ADA9907","21628.22","USER_0019","1","Netflix","Pune","Visa","90","HIGH AMOUNT ($21,628.22 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126233554","1"
"E205AABD","19249.47","USER_0012","1","CryptoExchange_BuyBit","Mumbai","Mastercard","100","HIGH AMOUNT ($19,249.47 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126233554","1"
"D563B593","24166.48","USER_0040","0","Netflix","Delhi","Visa","90","HIGH AMOUNT ($24,166.48 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126235554","1"
"F450292C","12586.85","USER_0040","0","Ola","Delhi","Mastercard","90","HIGH AMOUNT ($12,586.85 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126237554","1"
"DC266700","12567.74","USER_0007","4","CryptoExchange_BuyBit","Jaipur","Visa","100","HIGH AMOUNT ($12,567.74 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126237554","1"
"EB258331","7277.63","USER_0042","3","CryptoExchange_BuyBit","Kolkata","Mastercard","100","HIGH AMOUNT ($7,277.63 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126239554","1"
"70459682","1755.53","USER_0008","2","CryptoExchange_BuyBit","Pune","Visa","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772126240554","1"
"93991D91","12954.93","USER_0006","5","Uber","Jaipur","RuPay","90","HIGH AMOUNT ($12,954.93 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126240554","1"
"B5958330","3985.93","USER_0045","1","BigBasket","Surat","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126244554","1"
"00C025D2","8585.84","USER_0002","4","Zomato","Jaipur","RuPay","90","HIGH AMOUNT ($8,585.84 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126245458","1"
"5743910D","13224.35","USER_0006","1","Myntra","Delhi","RuPay","90","HIGH AMOUNT ($13,224.35 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772126245458","1"
"269A508C","3562.56","USER_0009","2","D-Mart","Ahmedabad","Visa","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772126247554","1"
